id,trip_duration
id2930289,749.60614
id0835523,719.86334
id1520730,373.3174
id0708273,706.3444
id3690086,669.0615
id1677784,813.5216
id0808463,855.6042
id3673447,507.9595
id2423660,307.17612
id1552988,837.0971
id1552988,837.0971
id0441604,974.5797
id1660922,766.04297
id2949588,253.4385
id1408120,205.5116
id1974818,454.9474
id0144680,2510.3784
id3207827,2097.7134
id3207827,2097.7134
id0630860,483.6007
id2128464,754.342
id3387290,42.1368
id1610194,581.6733
id1275491,217.08374
id2119665,638.2967
id1195691,315.9794
id2942668,872.33466
id0053452,918.6768
id0072745,1522.0857
id2921266,1473.392
id0761802,332.39423
id0307580,857.5228
id0993428,1054.9417
id0037001,698.56244
id0835378,245.26724
id2818948,272.80554
id1438023,773.4691
id0679645,2360.0605
id3865805,1777.2875
id1354596,1766.2374
id1002237,2053.0842
id2784629,187.0949
id1780476,513.5157
id0085112,450.46497
id2811297,1153.4994
id0054980,1071.9285
id1148505,859.3982
id2029313,688.88324
id0050508,896.01855
id0539231,491.31235
id1043103,666.46704
id3843115,231.50255
id2940100,956.1036
id2399728,2633.368
id3027602,389.95804
id2166467,298.5859
id2166467,298.5859
id1928640,859.6538
id1141891,381.79504
id2331112,288.73282
id1237445,357.75574
id3471209,581.14703
id1274681,844.86176
id3269383,265.3838
id0068500,997.0617
id2704795,871.25757
id1064559,446.4184
id1052355,1002.67993
id2343016,655.8172
id3840290,660.95166
id1395472,454.3653
id1395472,454.3653
id1909059,462.60144
id1358062,35.669456
id3177540,244.86044
id2107392,257.79013
id3948880,206.9448
id0177684,478.9593
id2559917,351.89175
id3513834,2208.9478
id3513834,2164.5352
id3467038,824.02454
id2558780,521.6919
id1125815,628.49817
id3921030,963.61993
id0148014,671.5173
id1545266,616.17096
id0645333,443.27814
id3804756,1370.6644
id2946342,343.90842
id2946342,343.90842
id0291021,673.6937
id1210088,417.5461
id0128902,745.72424
id1857777,387.02716
id3531591,222.0454
id2991605,210.33571
id1525501,576.17017
id1525501,576.17017
id1274635,369.78195
id2198258,837.0451
id1907881,665.03156
id0203350,389.75787
id3542160,1809.3933
id0410595,858.96216
id3549617,497.81555
id3671314,236.11436
id0060664,1136.3086
id1522107,603.32745
id2079864,669.6663
id2407954,508.33582
id3898288,1673.4064
id2621056,431.85904
id0610394,588.96436
id3725639,920.6506
id0920803,378.38025
id2511414,304.93683
id2970788,203.73546
id0185426,810.59955
id1866058,701.28
id3106783,887.6478
id3106783,887.6478
id2537125,1098.122
id2145930,325.4543
id2145930,325.4543
id3297837,387.05435
id0715473,417.36713
id0729924,944.4457
id0240587,161.76509
id3733580,633.50195
id2192993,204.0962
id0546453,641.56494
id3370088,1294.0525
id3143772,334.39487
id3934548,347.72372
id0742810,1136.492
id2901962,825.0118
id3216239,618.0337
id1369255,461.09317
id2303994,208.33063
id2736750,897.759
id0637312,420.4004
id2600652,255.2875
id3574469,264.91446
id2795301,463.3262
id2768467,443.92072
id2679539,468.97452
id0329657,1787.1057
id3643687,789.60095
id1642370,1586.6791
id0608166,651.1112
id2862160,1032.4851
id0623606,851.14075
id1118408,418.42276
id1192734,1445.3925
id3632368,406.5557
id2419391,944.80237
id0327771,1076.5475
id2002807,495.061
id0330669,778.6428
id0940414,1345.0137
id0375092,942.91144
id0375092,942.91144
id0375092,942.91144
id0481159,591.9722
id1303061,237.1774
id1651371,1605.1215
id2419522,964.57666
id2092834,395.80396
id2103394,1310.998
id3155779,254.44823
id3155779,254.44823
id3155779,254.44823
id1413602,928.62445
id1018737,1909.3546
id3074029,2036.4792
id3074029,2036.4792
id3074029,2036.4792
id3391745,630.2683
id2976339,297.75607
id0818411,569.0163
id0438363,1073.8353
id3874687,487.5359
id1774451,932.2389
id0695401,2859.9841
id2704387,1057.4985
id1442170,1460.5062
id1865163,781.5767
id1972696,208.67819
id1532506,1002.7168
id2539206,2773.5613
id2045411,1539.4237
id2045411,1539.4237
id3359410,449.73105
id0066844,252.27185
id3378528,1824.9336
id2454756,551.5997
id2141147,1685.3894
id1074038,508.68738
id3611222,689.91595
id0089654,958.71906
id2902185,453.58774
id3086658,617.3879
id3646242,793.6947
id3350811,305.79788
id3852368,1024.6664
id2432827,1030.7017
id2344226,4381.5103
id3298576,2152.3928
id3517773,838.6967
id0643584,3174.4717
id1362534,1000.94794
id1202940,1192.7343
id1169604,175.20221
id2921115,491.9346
id0691521,1286.8143
id3429592,468.9734
id1774368,2497.5488
id0945570,2451.717
id2172932,395.91162
id1934127,559.42224
id1954131,1285.0918
id0036835,707.8814
id1155418,649.397
id0484984,1892.8547
id2466525,382.49716
id3683236,1056.3112
id2351325,1244.5787
id2382377,1032.1718
id0911381,1708.4701
id3551658,252.25868
id0203377,542.6673
id1621568,1211.8203
id1218614,137.96529
id2473418,2171.532
id2421436,402.19495
id0580185,313.8492
id2379751,690.4812
id0894189,464.64145
id1958467,416.54642
id0804003,264.2496
id1038558,1120.8391
id3651759,825.9047
id1776060,909.9686
id2494033,444.2032
id1411514,3468.7715
id2656526,407.99496
id1481684,343.52344
id2292828,303.21317
id3385980,334.57483
id1959169,701.6311
id1056001,240.17867
id0603369,519.46893
id3811609,366.98965
id2333343,714.245
id0212717,198.85292
id1120694,451.42117
id0276153,1017.80426
id1355590,1212.356
id1178988,1309.1638
id0696498,2886.3154
id3356748,1614.6663
id2420457,685.50916
id1964838,187.86682
id0375092,942.91144
id0375092,942.91144
id0375092,942.91144
id0359192,1249.7532
id1834455,149.81087
id1601803,826.4392
id1901391,613.9481
id1901391,613.9481
id0032279,417.55707
id2094869,513.8232
id2990936,592.0197
id1790839,426.6935
id1726581,906.1813
id0884275,674.514
id3794436,802.8668
id0919834,1088.6802
id3491456,1611.2615
id1397012,374.91562
id2163156,326.60532
id2465048,1481.131
id3210888,976.92194
id3525218,2107.1455
id1455326,592.218
id1245552,1657.7638
id2891935,381.38696
id1341898,215.55351
id2646526,684.64154
id1605471,841.90564
id1536129,339.0811
id2699410,543.81354
id1554306,210.44719
id2698316,315.2455
id1275699,746.91943
id3542987,1533.146
id1051614,316.32675
id2174538,1266.2515
id1261882,2404.728
id3288360,1033.0121
id0578069,430.64297
id2139016,1876.8689
id2771941,559.3384
id1525893,289.14536
id0598531,747.2023
id3757176,670.34686
id1182219,290.09433
id2760698,274.63345
id0344469,799.7695
id3649852,646.56854
id2825705,817.4258
id3183316,361.55582
id2659217,547.1872
id1073665,914.52014
id0669565,906.8875
id2264819,269.57718
id1869641,1419.19
id2356224,1316.3058
id1698055,642.2201
id0351571,475.02737
id3223648,637.7631
id0801361,1473.4883
id0516493,361.6819
id0516493,361.6819
id1317764,810.8213
id2992612,408.15628
id2992612,409.3501
id0491870,727.43164
id1409150,1076.441
id1790531,552.37415
id3997116,631.0361
id1429069,325.402
id0203600,290.53412
id3568691,1074.2783
id0937973,331.68152
id2351479,490.2906
id3372751,463.84036
id3143407,622.84985
id3920327,695.67
id1945225,500.7708
id1945225,500.7708
id3505406,1195.8429
id0463225,664.7969
id3828662,325.00476
id0688958,553.7519
id3991174,652.6422
id0469097,865.43506
id0094548,622.6259
id3102268,292.17282
id3262208,640.4968
id0262210,1260.9558
id0679462,556.2903
id1671285,523.70386
id0140027,1483.8912
id1220203,877.0954
id2872442,435.40817
id3966416,595.4455
id2929588,702.9225
id2714084,1037.6799
id2091678,861.03094
id1175250,339.6251
id3060241,1614.0708
id3821067,783.3049
id0342097,406.6183
id0837518,959.6558
id1540184,195.68198
id1409260,415.17984
id2544590,718.93
id1884411,785.4777
id2768989,2357.7122
id3074264,337.92923
id3074264,337.92923
id1055094,498.4215
id2170848,1714.0712
id1947887,1306.2047
id1947887,1306.2047
id3163436,276.11923
id0702768,10.80233
id1251444,715.57806
id2809662,482.33746
id2397394,113.82883
id0949348,1195.618
id1353297,872.15356
id1092345,789.2783
id0824448,339.4877
id0965163,3082.9456
id0560817,331.21878
id0226899,236.17384
id0795480,504.8261
id2149406,1715.8246
id2003618,386.90967
id0861466,1215.9692
id3442469,468.56906
id3095220,321.1821
id3950992,1160.341
id3950992,1160.341
id1194179,403.56787
id1194179,403.56787
id2296047,601.02905
id3101395,427.19998
id0856598,713.5717
id3787702,901.1665
id3920386,456.4513
id0952709,807.2373
id2565180,574.12616
id2359322,843.6333
id1182848,366.1342
id2218453,831.4851
id1795995,1064.9971
id3815614,468.4204
id0155575,578.22003
id3301796,614.1616
id2836779,932.60785
id1438347,1273.4828
id1371777,1503.7118
id0230364,308.82104
id3959399,948.242
id0955189,1343.8333
id0976226,3491.3994
id0592564,548.822
id1809183,815.1238
id1041201,1608.5039
id2945274,499.81442
id1611316,302.59598
id3995395,1011.82416
id1621555,812.47437
id1433488,430.81384
id1008208,1240.727
id2866467,929.8256
id3007165,998.62775
id3692107,1095.333
id0284830,640.29803
id2061470,447.3583
id2471693,1194.2996
id1708076,3398.7344
id1252690,961.22784
id3765507,523.6931
id2597838,581.8892
id0020319,1021.92444
id1316437,1220.4073
id1316437,1223.9711
id2522811,361.8713
id0917694,559.3584
id1746877,1016.0816
id2025616,2567.606
id0982110,2576.066
id2796013,891.74036
id2481534,300.25348
id2854008,180.16013
id0475500,237.89159
id0659080,381.2526
id1052212,539.7886
id2635632,434.3289
id0719287,959.50555
id2266223,1035.4249
id2845128,275.89374
id1946082,2488.6755
id2363472,701.7112
id3644815,691.1661
id2564388,835.45416
id3054599,878.1537
id0661257,2734.7666
id1352104,668.70984
id0912083,290.06616
id3013801,494.192
id3013801,494.192
id0887230,1707.0491
id1230654,381.65945
id1579707,1184.8557
id2431847,841.3925
id0772876,625.18616
id0948821,1004.9414
id2380794,817.4172
id3197752,2119.96
id2275821,1018.84686
id3287400,1269.6726
id0598650,888.46857
id1378443,1196.9642
id1388518,884.0027
id0084451,461.39114
id3067530,1027.3951
id1175755,917.6709
id3352147,347.53055
id3191291,448.84042
id3171349,93.920166
id1776219,1137.0453
id2702461,1014.28394
id1492117,1370.1765
id3487957,1061.0588
id3725068,2327.4373
id2596852,622.3887
id3523934,1239.7133
id2396530,301.36896
id0103277,895.1511
id1654629,1121.7723
id3520971,564.1973
id1223089,359.1712
id1256871,774.28827
id3514243,1536.547
id0608072,371.2365
id2798968,4179.6123
id0044770,204.21751
id1523982,1292.4725
id1620752,228.14452
id1620752,228.14452
id0346615,2608.511
id0654437,1109.8442
id2795011,511.29626
id2402138,282.2581
id2512891,449.47388
id2887523,439.81213
id0467466,443.44278
id3921887,459.7519
id2041973,852.7864
id0299503,703.3422
id3089011,1004.8666
id0751940,881.96716
id2011135,651.0201
id1095492,916.1075
id2669559,801.6859
id0689838,1128.26
id0645834,377.05853
id3678709,3203.4849
id3678709,3203.4849
id2499029,2939.372
id1245510,426.91913
id3654363,600.5978
id0506668,1002.9609
id3145199,524.33124
id1977080,166.58209
id3674938,602.908
id0824463,501.02496
id0176549,146.26318
id3332981,638.76447
id2798322,1732.5039
id2526663,277.626
id1776146,548.58246
id1776146,550.186
id1045130,4702.662
id1412507,265.36182
id2987493,828.40643
id1048535,256.79276
id3407043,736.4069
id0979278,357.5784
id1964565,921.537
id2054927,1854.008
id0394156,409.1842
id0394156,409.1842
id2972104,413.8029
id0349326,1019.81506
id3320204,471.68994
id0753047,318.2054
id3717965,815.5208
id1517926,592.99243
id3554744,298.25995
id1169300,1369.1726
id0871288,1411.9697
id0540726,873.0587
id1701965,733.39545
id1323404,741.60315
id3387024,656.0913
id0822062,1632.7059
id2910983,405.7182
id3450084,476.08496
id0623021,713.12823
id3165828,422.33786
id0726189,401.97235
id0329912,1168.5724
id2283827,496.62485
id2440635,1629.2477
id1736622,662.2588
id1022613,288.74896
id1022613,288.74896
id1394425,319.29083
id1394425,319.29083
id0983680,1387.487
id2764076,1207.9142
id0654220,530.42664
id2639073,1259.8623
id1328584,536.60376
id2600098,988.539
id0921952,1123.3823
id1035194,751.381
id2617585,219.36244
id2823868,981.927
id2047630,361.97028
id1756716,486.55103
id0326080,642.6886
id0838878,557.1413
id3685385,1246.639
id3685385,1246.639
id0556181,809.8197
id3392635,1443.8402
id2980962,297.5302
id1637706,689.30347
id1604369,2745.292
id3793615,2144.994
id3339200,1651.3796
id2610288,1787.9058
id2610288,1787.9058
id3273008,512.12305
id3485547,1184.1813
id1790669,850.3382
id2858370,1406.8624
id1716090,694.39655
id0831913,1183.3119
id2829389,2443.6465
id0948219,477.06076
id1924460,1308.3275
id1339013,986.6492
id1217915,1253.2524
id2023266,1046.008
id2999465,236.64761
id2938545,2533.11
id0792342,447.1824
id2456752,74.36427
id2141838,525.0562
id2034143,382.29224
id3393636,315.45264
id0655504,461.57617
id1776926,683.93475
id0216414,377.4566
id2553311,143.07741
id1560000,995.54
id3242221,681.5215
id2066538,418.97372
id3929004,1287.9485
id1813050,492.01947
id0925818,1607.3547
id1698151,452.15936
id3145772,674.95703
id3145772,674.95703
id3145772,674.95703
id0613801,239.58885
id2701278,463.63074
id3832848,432.93018
id3155245,968.3988
id2017613,1275.4491
id0375300,672.91626
id2894967,827.40485
id3291899,332.9043
id1291084,791.9433
id3935119,1379.4614
id3167838,502.52576
id1389926,294.3243
id1953517,644.207
id2689233,107.52041
id0082904,340.4966
id1715663,140.22739
id0531694,251.92789
id3458853,1311.5249
id0014044,1115.9503
id3909745,1001.5305
id1313377,945.8402
id0289836,627.99316
id0289836,631.92755
id3674427,281.72253
id0891044,1891.3508
id0701435,420.2017
id3162951,282.47644
id2557268,533.905
id1270976,167.2473
id0585274,799.8928
id1969177,1194.8525
id1520713,1593.7954
id2563867,344.42044
id2149053,306.15094
id3618551,409.40234
id3881333,661.6853
id0624678,508.50806
id1914894,528.93115
id0565368,329.05023
id0474355,354.0976
id3079572,527.83105
id1569229,1784.617
id2114030,985.473
id2662010,732.9922
id0856496,400.85443
id1907138,903.0363
id2716786,785.72565
id3985192,190.09996
id1807488,2825.1484
id2656632,465.65747
id0365831,1456.679
id1513246,739.382
id2200569,2823.8496
id3788858,1020.44806
id0417762,607.2424
id0417762,607.2424
id2829616,645.14874
id1540561,2747.9136
id2612162,791.9875
id2612162,791.9875
id1994575,555.1719
id0404347,342.67563
id0837854,1054.7181
id1532340,419.06165
id3814997,1293.871
id1588408,768.00775
id0449775,539.20685
id3454710,239.61133
id3514565,262.67404
id0819020,772.6372
id0471995,500.08795
id1827316,1170.04
id1470081,291.51108
id2907184,1178.9523
id2638287,664.1886
id1481584,357.31656
id3396984,116.41175
id3725164,627.01587
id3036069,2798.8008
id0208136,995.3409
id0681684,1017.798
id2022920,1244.7671
id1600181,599.0879
id3865046,379.83353
id3886378,589.3969
id0351017,1364.0898
id0774740,983.74915
id3383768,273.9826
id3314633,210.94678
id2552041,469.36798
id3092674,795.9708
id3828531,776.61005
id3257385,2579.37
id1582330,642.02594
id3686324,406.66162
id1237126,907.57355
id0734017,481.25177
id2758245,1345.0226
id3206501,972.27924
id3982217,770.1467
id2826938,617.4209
id3620042,598.549
id1816256,536.8504
id1791553,324.11926
id0669936,737.1985
id2428073,603.5981
id2874471,920.31836
id2869709,243.33365
id0296048,557.95416
id2038289,842.1187
id1811260,361.28607
id1139864,1734.8953
id3200664,1006.8715
id3862750,710.7109
id2855975,819.15796
id1260024,693.80194
id1606237,2021.1249
id1653129,572.1758
id3689704,809.8611
id2343483,230.17177
id0155698,644.1374
id1473414,879.2536
id2153967,514.8066
id2590751,1538.9397
id2401997,922.2926
id0270628,1147.0764
id1214982,256.8279
id2247294,759.3958
id3122013,661.75195
id1882129,369.90326
id2070728,552.8559
id3909918,717.3889
id0289522,280.29523
id0719775,621.8541
id3903424,276.00217
id0266375,337.58356
id2506543,483.11362
id1604079,617.8398
id3121560,234.1942
id2081506,370.70477
id0557957,555.7657
id3376318,767.21686
id3376318,767.21686
id2382709,509.73206
id3143980,448.83594
id3143980,448.83594
id0132065,869.83545
id2078825,510.08163
id1037230,202.83597
id3354861,451.0811
id3732586,646.48206
id0429065,376.51974
id3873968,593.34485
id2081417,1304.0958
id2766958,1030.6042
id0714149,2702.2725
id2708179,1268.307
id2708179,1268.307
id1587440,581.1373
id3690852,369.0895
id2455725,767.69543
id0198782,1022.14343
id2714255,908.5671
id1400493,533.5529
id1396009,1241.9427
id3955802,395.01553
id1000030,351.4762
id2972576,511.62952
id2865034,777.2633
id3523772,1164.5529
id2461535,822.8719
id2504916,1100.9646
id2405051,571.14417
id2523453,938.9029
id2325171,373.43042
id1659360,2673.163
id1394004,585.93616
id0125550,950.6422
id2378119,535.6502
id2518231,1383.7316
id1498561,613.1759
id0735675,1565.4443
id1695773,238.34196
id2481992,842.175
id3139535,1174.6587
id2257345,1021.57574
id0071771,1157.7467
id3173010,930.46234
id2228424,215.43903
id0210098,356.7866
id1610774,1107.8422
id0990892,381.21048
id3510329,407.885
id1710279,481.48685
id1601387,935.29346
id1205442,1081.2467
id0166091,297.5262
id2684848,318.30923
id3322097,203.1226
id0566852,639.32635
id3867262,699.49976
id1625453,1357.4082
id0651360,572.4377
id2492048,573.0056
id0143515,968.2648
id0547573,1468.4705
id3584909,385.61557
id2565785,272.98422
id1141625,1201.7108
id3308342,917.96313
id1508795,558.9751
id3337748,1405.7491
id3049671,1422.4095
id1806032,787.19867
id1141343,859.04254
id3002966,1618.8132
id1114166,637.85846
id3106720,636.2669
id0210207,1016.01276
id2852642,1617.4652
id2291387,1648.9672
id0450466,368.32687
id1066972,476.14432
id2106217,441.47327
id0784897,626.7066
id0101059,318.7058
id1313978,640.5112
id1313978,640.5112
id0889338,1161.3431
id1163503,400.01584
id1531324,771.05035
id2204416,326.16852
id2807817,301.8024
id1565755,942.2541
id3262999,311.9523
id1071352,289.85043
id1071352,289.85043
id3159099,311.94412
id0132629,347.6188
id1440375,1367.3745
id3637582,1005.5172
id1323389,466.29456
id1887152,1637.7688
id2977544,51.459503
id2470886,1317.53
id0236937,414.76468
id3350890,645.78284
id0024823,296.53442
id0024823,296.53442
id0740047,1906.5837
id1670695,319.08014
id2348624,2013.1251
id3507604,885.0253
id0682569,730.8851
id2263777,710.1824
id2791627,221.46873
id3753152,243.14824
id3456230,1046.452
id1077688,819.52527
id3945091,1724.3975
id1622162,1269.0111
id0607490,745.66583
id2938532,1743.0686
id1223263,1154.9194
id1506800,720.823
id3190641,790.96497
id2241370,644.32697
id1337618,203.53639
id0920411,1163.5623
id0171479,1129.3472
id1101296,1359.4794
id2096497,419.54404
id2557911,227.46448
id2614023,302.8642
id0412130,1553.4913
id1022829,1992.2482
id3893287,1397.5573
id2929695,125.6869
id2456585,510.4822
id3476915,426.4688
id0150150,1099.4172
id2062511,1051.295
id0907665,543.22156
id2658623,544.3771
id3284015,363.0873
id0224375,1135.0652
id1219757,805.7214
id2849119,746.41174
id2849119,746.41174
id0779077,221.96246
id2784877,701.23553
id2574523,853.30927
id0020733,296.86832
id2374506,689.8982
id1446145,379.60333
id2315509,413.76788
id1329073,851.24316
id0514608,948.6368
id0773511,717.70105
id0103409,989.74817
id3013155,714.55304
id3804343,4747.3447
id1721774,1474.9529
id1644408,671.2906
id2518123,795.97656
id2541711,748.39307
id2498428,264.5893
id2529671,982.4835
id3811319,978.8904
id3640649,904.5109
id0305312,161.2388
id1526416,241.65103
id2200101,814.6476
id3532335,311.8473
id2045632,757.0159
id3946624,229.9556
id2172523,949.6181
id2191931,872.02405
id1522081,1188.0775
id0486635,249.02637
id0306680,885.48425
id2439917,750.6943
id0123971,826.60254
id2817284,963.7179
id2987930,1195.1411
id3887195,275.91394
id0931603,1123.7207
id1507409,275.56387
id0528595,423.51553
id3678805,397.5407
id3308825,1427.9009
id0334437,1598.6813
id0334437,1598.6813
id1901480,1154.0776
id1901480,1154.0776
id1606518,309.40958
id3238766,1299.748
id2493738,749.5428
id2650375,305.56055
id3797777,1744.691
id1054610,666.9487
id0145446,1030.5344
id3515183,588.13306
id0295640,410.2488
id1026247,300.0734
id3885189,1761.8542
id3462119,790.01276
id1382795,373.02194
id0069937,491.9064
id1923921,251.45508
id1923921,251.45508
id2805012,924.3253
id3931294,289.16418
id0514269,2328.0002
id0514269,2328.0002
id3092915,2593.0256
id1175934,1386.0187
id3025674,1398.5626
id1162514,1081.8202
id2150523,834.4485
id3617695,588.1387
id2403668,657.26074
id0415201,1503.6981
id2565556,1716.4133
id1297369,1004.5602
id2714497,322.79755
id3952631,655.44775
id0277060,986.86206
id2462699,906.8291
id3564227,726.9427
id1562378,452.9559
id1588199,279.16678
id0036854,149.62653
id0403066,646.1129
id0403066,648.00104
id0403066,648.00104
id3033522,948.3461
id0057439,397.72852
id0057439,429.8172
id2062677,1928.6152
id0822475,226.33821
id3668314,338.4141
id3581892,295.9693
id3626351,540.32336
id1441489,327.08554
id3150682,727.5859
id3150682,727.5859
id0369972,936.2731
id3090529,592.9556
id0425174,316.9687
id0230047,148.24275
id1072966,567.1258
id0551881,905.80115
id3105802,556.71454
id0730270,637.8338
id0659516,298.11328
id0814061,384.6138
id3733610,514.6511
id0012516,842.65314
id0012516,842.65314
id2828775,1047.6969
id2154096,850.90186
id1234139,376.92767
id1915691,602.8628
id2358292,2249.7053
id0372308,370.4753
id2063801,698.9482
id1986903,651.60297
id0407803,541.2162
id0987408,753.1802
id3345183,124.55706
id0047295,1664.5308
id0082500,1583.3325
id2139535,3271.0723
id2170459,523.2907
id1391418,567.57404
id0533114,278.26834
id0053615,289.04782
id1094490,1540.24
id0137557,1747.7036
id1403317,446.77844
id1983251,1303.549
id0404510,397.67548
id1509167,1584.9993
id0716762,165.5974
id1574876,301.8401
id0527232,1018.0734
id0501105,314.97073
id3717625,1381.9645
id3449293,1535.891
id1430158,1668.6434
id0799406,1230.21
id2277258,852.41797
id3096340,650.4091
id2414984,772.7601
id3649990,631.5296
id2984934,979.80707
id1973825,895.2293
id2260547,854.19617
id3814666,129.2891
id3153833,278.91306
id2677804,1632.3079
id0340448,838.50415
id1168369,232.48578
id2778318,2243.7717
id2305849,598.9428
id3696747,1014.0172
id0270249,446.51953
id2495197,555.1262
id0090278,1264.8123
id0528769,608.3127
id3237901,561.2252
id1206876,1247.0824
id0509738,704.2903
id2580321,730.3656
id2335182,3609.5798
id0181412,631.0177
id2781827,425.36304
id3931854,510.67273
id0520074,575.8411
id2827358,759.4234
id3849772,855.20764
id1770424,1190.7539
id1743648,420.52338
id2243601,463.9685
id3918155,3263.8748
id1356928,517.6898
id1580630,1237.8103
id2759200,230.99069
id2615582,394.36874
id1637812,665.9519
id3015814,1196.4902
id3203575,215.83383
id2198564,368.70026
id0367369,508.3346
id3156287,750.3639
id3467856,424.0217
id2930660,1002.9245
id2372936,1054.857
id1812113,266.38748
id3463394,548.6178
id0763410,597.1293
id2260381,1049.9817
id3136152,225.73671
id2152363,620.1286
id0646320,1566.9778
id2258461,1283.2104
id0378258,249.68904
id3880298,1493.5641
id0606211,663.60236
id3709284,1814.1509
id1359333,795.60535
id2188133,533.4433
id0988512,1736.931
id2933770,1012.2845
id3622249,656.4213
id3987968,962.68616
id3001050,401.2672
id0366348,1709.7634
id2265740,756.00525
id0475384,304.08142
id3331278,603.12976
id2128724,278.49133
id0429352,260.8304
id1785009,570.92755
id2654341,676.9461
id3501437,733.6984
id1852098,1536.6709
id3599336,208.01196
id3122006,610.32104
id2242264,577.80975
id3632132,484.5787
id0766840,1238.7823
id1493506,677.7735
id3353510,709.9996
id2980523,550.9063
id2980523,550.9063
id0257437,1215.0156
id2311376,853.9515
id0805203,1065.4454
id2055070,417.44733
id0891817,1014.65094
id3878633,1075.119
id2171337,725.9801
id1946774,578.78485
id3657516,375.3791
id0606994,299.16745
id2036030,184.71233
id3114876,628.2383
id0795283,321.75488
id1930778,360.86774
id3875940,413.6947
id0390907,688.2582
id1475189,134.95512
id0185733,945.7215
id2527078,185.79869
id3338230,584.95044
id2538751,1076.6173
id2538751,1076.6173
id0992034,422.8341
id2128889,275.0174
id1027402,658.9478
id2352986,898.51483
id3351908,1674.0564
id1179888,588.1502
id2862994,962.5235
id3877104,700.83044
id0477230,357.59943
id3829233,1043.586
id3266426,172.97328
id0577890,490.68878
id1829288,232.83675
id0350253,519.71716
id3195448,1632.0642
id2571055,267.5669
id3359709,196.33205
id1595767,436.15714
id2510602,2592.6768
id3784553,1075.4576
id3423922,897.93384
id3809667,481.4275
id2757235,245.76
id0221479,818.68176
id0623767,980.62726
id0414580,212.82463
id2328068,1110.2346
id2480519,440.34445
id3406822,1445.0663
id3033211,213.88979
id0575653,1317.7148
id1041054,614.2546
id0023404,224.39981
id0390367,2166.6055
id3472957,90.106895
id0286932,509.482
id2462308,598.8115
id2508249,1722.4824
id1452522,632.91675
id1438269,672.8475
id1970780,1673.6555
id1222286,724.24585
id2388019,500.69785
id2253046,501.1703
id1319209,553.4153
id3446621,1771.2653
id0989138,1798.5574
id0695587,1901.0659
id3410097,477.30588
id3769312,219.65202
id0086345,521.70215
id1576205,1417.9722
id1887787,435.8102
id0967539,192.40073
id2985061,100.6382
id2051209,900.75836
id2051209,900.75836
id2819066,1216.0894
id3917119,1776.9338
id3873711,738.6202
id1698230,362.5632
id2190030,380.17978
id3080118,1218.463
id3423624,270.30984
id3147726,450.17554
id2649719,934.0045
id0741049,224.73572
id2727659,785.39075
id3738383,962.60114
id3124036,390.99988
id1927375,549.8791
id0598450,707.7378
id0298281,301.2604
id0657609,1282.7991
id2197491,513.6087
id3404026,474.70993
id1267552,4327.516
id0781332,290.38333
id3489918,661.2942
id0673666,541.9681
id3384365,971.9809
id1283777,632.89044
id2204061,606.58813
id1065655,166.25279
id2639153,475.21762
id2026281,462.21606
id2725603,275.4042
id2081223,277.21313
id2777664,270.07474
id3309815,290.54776
id0762212,1304.6038
id0261745,768.95184
id0678605,652.3764
id0838145,351.55704
id3529277,762.29517
id3460149,540.1832
id1298436,1017.9539
id2750401,415.8748
id2396490,456.58875
id0613100,1043.3146
id0613100,1043.3146
id3471981,798.841
id2297890,673.3814
id2898196,414.91202
id1369610,774.4521
id3580747,187.20793
id0510924,594.3865
id1674747,830.65186
id0138143,1260.0728
id3074068,875.02484
id1212942,1222.6965
id2341786,228.94156
id0991678,1087.4546
id0423822,1093.7732
id2014058,407.77426
id1950320,465.02194
id1503496,383.6638
id1762188,939.1445
id1375439,1358.2921
id3367811,827.6162
id2854757,1247.4067
id2854757,1247.4067
id0982573,926.61633
id1750674,674.56036
id3183787,653.76526
id0960942,804.97894
id0585649,330.9762
id3122088,528.2059
id1511232,1747.6202
id0555918,457.87134
id1969165,475.1786
id0196946,423.4694
id3220037,886.0407
id1630108,1089.3787
id0717583,431.63577
id2635414,1247.1342
id2027144,1540.5045
id0020629,705.6988
id2688675,606.11115
id2021856,509.0956
id3883569,1395.0288
id1080840,1255.4642
id2321647,227.61737
id0587282,369.06888
id0257609,1706.7902
id0698883,484.13943
id2509078,253.08932
id2509078,253.08932
id3482809,830.3446
id2358567,289.37704
id3443070,770.2328
id3204349,936.40936
id0112697,695.5089
id3073738,1722.1841
id0240858,400.42316
id3413701,412.53833
id3165319,265.0414
id3487160,1020.9581
id2682542,933.8213
id0166118,473.0725
id3430111,937.50604
id0671389,571.25385
id0779956,525.78564
id3348754,395.98355
id0621597,1141.0593
id1147453,1720.686
id2680975,317.87756
id2205304,251.33966
id3805348,494.74225
id0479164,487.38193
id2354033,1251.9385
id1819409,279.62003
id2380577,515.3182
id3682671,524.4009
id0410823,349.32672
id2071098,277.55255
id0778200,513.1684
id2762041,252.00508
id1293458,786.9958
id0968904,788.42114
id1333114,514.69244
id1481417,407.33496
id3688542,884.5092
id2895160,566.01587
id1038033,209.9149
id0893310,1319.0933
id1089589,652.16895
id3119507,1189.4119
id2279921,297.5473
id3210196,2246.4407
id2990526,652.90875
id3819354,955.0654
id1118179,2071.2588
id1125587,587.8272
id3707130,483.59772
id1831886,855.0758
id3794605,1112.4252
